Geneid,Chr,Start,End,Strand,Length,raw_count_1,raw_count_2,raw_count,FPKM
dsim_GLEANR_8719:2,chrX_Mrandom_531,4758,4829,+,72,850,868,859,1313.108322
dsim_GLEANR_8356:3,chrX_Mrandom_531,7941,8219,-,279,77,69,73,28.79774908
dsim_GLEANR_8356:2,chrX_Mrandom_531,8800,8904,-,105,12,17,14.5,15.1991251
dsim_GLEANR_8356:1,chrX_Mrandom_531,9260,10183,-,924,242,234,238,28.34946531
dsim_GLEANR_8355:2,chrX_Mrandom_534,80,409,-,330,278,243,260.5,86.88277311
dsim_GLEANR_8355:1,chrX_Mrandom_534,783,1157,-,375,209,218,213.5,62.66232404
dsim_GLEANR_8354:4,chrX_Mrandom_535,181,443,-,263,70,86,78,32.64214883
dsim_GLEANR_8354:3,chrX_Mrandom_535,500,710,-,211,59,44,51.5,26.86362771
dsim_GLEANR_8354:2,chrX_Mrandom_535,751,1520,-,770,175,162,168.5,24.08513398
dsim_GLEANR_8354:1,chrX_Mrandom_535,1586,1865,-,280,22,26,24,9.433939718
dsim_GLEANR_8353:2,chrX_Mrandom_541,1574,1980,-,407,3,3,3,0.8112724573
dsim_GLEANR_8353:1,chrX_Mrandom_541,2095,2350,-,256,2,2,2,0.8598642972
dsim_GLEANR_8352:4,chrX_Mrandom_541,3333,3654,-,322,0,1,0.5,0.170904705
dsim_GLEANR_8352:3,chrX_Mrandom_541,7783,8064,-,282,1,2,1.5,0.5854395215
dsim_GLEANR_8352:2,chrX_Mrandom_541,8871,9669,-,799,0,1,0.5,0.06887523782
dsim_GLEANR_8352:1,chrX_Mrandom_541,9793,9925,-,133,0,0,0,0
dsim_GLEANR_8350:3,chrX_Mrandom_543,6309,6788,-,480,755,761,758,173.8072366
dsim_GLEANR_8350:2,chrX_Mrandom_543,7661,7763,-,103,37,26,31.5,33.65993055
dsim_GLEANR_8350:1,chrX_Mrandom_543,7819,8270,-,452,412,417,414.5,100.9313278
dsim_GLEANR_8721:1,chrX_Mrandom_549,149,493,+,345,40,51,45.5,14.51550628
dsim_GLEANR_8721:2,chrX_Mrandom_549,607,723,+,117,13,9,11,10.34776864
dsim_GLEANR_8724:1,chrX_Mrandom_553,166,179,+,14,0,0,0,0
dsim_GLEANR_8724:2,chrX_Mrandom_553,543,634,+,92,0,1,0.5,0.5981664676
dsim_GLEANR_8724:3,chrX_Mrandom_553,706,1380,+,675,14,15,14.5,2.364308349
dsim_GLEANR_8724:4,chrX_Mrandom_553,1453,1659,+,207,9,2,5.5,2.924369397
dsim_GLEANR_8724:5,chrX_Mrandom_553,1855,3158,+,1304,33,30,31.5,2.658721508
dsim_GLEANR_8724:6,chrX_Mrandom_553,3222,3350,+,129,3,0,1.5,1.279798024
dsim_GLEANR_8724:7,chrX_Mrandom_553,4104,4676,+,573,28,28,28,5.378278606
dsim_GLEANR_8347:1,chrX_Mrandom_556,6447,6998,-,552,267,255,261,52.04048268
dsim_GLEANR_8725:1,chrX_Mrandom_556,7600,8376,+,777,62,58,60,8.499044791
dsim_GLEANR_8346:2,chrX_Mrandom_563,112,269,-,158,91,93,92,64.08710104
dsim_GLEANR_8346:1,chrX_Mrandom_563,418,565,-,148,122,124,123,91.47096956
dsim_GLEANR_8728:1,chrX_Mrandom_572,1383,1476,+,94,239,255,247,289.2071236
dsim_GLEANR_8728:2,chrX_Mrandom_572,1883,2015,+,133,157,137,147,121.64817
dsim_GLEANR_8728:3,chrX_Mrandom_572,2080,2200,+,121,375,360,367.5,334.2811284
dsim_GLEANR_8343:1,chrX_Mrandom_572,2885,3157,-,273,631,658,644.5,259.8365021
dsim_GLEANR_8342:2,chrX_Mrandom_572,4643,4858,-,216,370,363,366.5,186.7497866
dsim_GLEANR_8342:1,chrX_Mrandom_572,4935,5369,-,435,672,671,671.5,169.9012783
dsim_GLEANR_8341:2,chrX_Mrandom_574,1938,2332,-,395,191,175,183,50.99104126
dsim_GLEANR_8341:1,chrX_Mrandom_574,2597,2657,-,61,26,29,27.5,49.61839879
dsim_GLEANR_8340:7,chrX_Mrandom_574,5788,6609,-,822,510,476,493,66.01079879
dsim_GLEANR_8340:6,chrX_Mrandom_574,6674,6904,-,231,61,71,66,31.44646573
dsim_GLEANR_8340:5,chrX_Mrandom_574,6960,7143,-,184,41,33,37,22.1321593
dsim_GLEANR_8340:4,chrX_Mrandom_574,7208,7830,-,623,159,143,151,26.67649621
dsim_GLEANR_8340:3,chrX_Mrandom_574,7905,8042,-,138,5,12,8.5,6.779219966
dsim_GLEANR_8340:2,chrX_Mrandom_574,8118,8316,-,199,21,28,24.5,13.5504243
dsim_GLEANR_8340:1,chrX_Mrandom_574,8387,8787,-,401,97,82,89.5,24.56510072
dsim_GLEANR_8732:1,chrX_Mrandom_578,2799,3167,+,369,136,131,133.5,39.8194068
dsim_GLEANR_8733:1,chrX_Mrandom_578,4520,4654,+,135,0,0,0,0
dsim_GLEANR_8733:2,chrX_Mrandom_578,4732,4863,+,132,0,0,0,0
dsim_GLEANR_8338:1,chrX_Mrandom_582,92,583,-,492,1,1,1,0.2237045326
dsim_GLEANR_8337:1,chrX_Mrandom_582,4652,5221,-,570,0,2,1,0.1930923334
dsim_GLEANR_8735:1,chrX_Mrandom_584,13131,13157,+,27,179,205,192,782.6675914
dsim_GLEANR_8735:2,chrX_Mrandom_584,13718,13805,+,88,1,3,2,2.50142341
dsim_GLEANR_8735:3,chrX_Mrandom_584,13871,14065,+,195,8,5,6.5,3.668754335
dsim_GLEANR_8735:4,chrX_Mrandom_584,14129,14827,+,699,39,40,39.5,6.219562069
dsim_GLEANR_8735:5,chrX_Mrandom_584,15306,15354,+,49,0,0,0,0
dsim_GLEANR_8735:6,chrX_Mrandom_584,15414,15642,+,229,26,26,26,12.4961938
dsim_GLEANR_8336:2,chrX_Mrandom_584,16027,16185,-,159,1,2,1.5,1.038326698
dsim_GLEANR_8336:1,chrX_Mrandom_584,16244,16516,-,273,1,1,1,0.403159817
dsim_GLEANR_8335:1,chrX_Mrandom_592,1277,1582,-,306,108,106,107,38.48595233
dsim_GLEANR_8334:2,chrX_Mrandom_595,392,671,-,280,282,290,286,112.421115
dsim_GLEANR_8334:1,chrX_Mrandom_595,728,1173,-,446,167,148,157.5,38.86740859
dsim_GLEANR_8738:1,chrX_Mrandom_596,51,239,+,189,1,1,1,0.5823419579
dsim_GLEANR_8740:1,chrX_Mrandom_600,6853,7548,+,696,336,327,331.5,52.42207163
dsim_GLEANR_8740:2,chrX_Mrandom_600,7681,7866,+,186,297,292,294.5,174.2658309
dsim_GLEANR_8333:1,chrX_Mrandom_601,3656,3895,-,240,321,312,316.5,145.1450934
dsim_GLEANR_8331:1,chrX_Mrandom_618,36062,36481,-,420,1,1,1,0.262053881
dsim_GLEANR_8743:1,chrX_Mrandom_628,11981,12243,+,263,2,4,3,1.255467263
dsim_GLEANR_8743:2,chrX_Mrandom_628,12362,12571,+,210,2,2,2,1.048215524
dsim_GLEANR_8743:3,chrX_Mrandom_628,12771,12891,+,121,0,0,0,0
dsim_GLEANR_8328:3,chrX_Mrandom_634,3289,3488,-,200,28,29,28.5,15.68392478
dsim_GLEANR_8328:2,chrX_Mrandom_634,3543,4324,-,782,66,77,71.5,10.06327116
dsim_GLEANR_8328:1,chrX_Mrandom_634,4381,4409,-,29,6,0,3,11.38578931
dsim_GLEANR_8745:1,chrX_Mrandom_634,5339,5626,+,288,21,21,21,8.025400107
dsim_GLEANR_8745:2,chrX_Mrandom_634,5972,6148,+,177,11,12,11.5,7.150961839
dsim_GLEANR_8745:3,chrX_Mrandom_634,6934,7763,+,830,71,68,69.5,9.216087696
dsim_GLEANR_8745:4,chrX_Mrandom_634,7830,8250,+,421,62,68,65,16.99304264
dsim_GLEANR_8746:1,chrX_Mrandom_634,11128,11147,+,20,0,0,0,0
dsim_GLEANR_8746:2,chrX_Mrandom_634,13063,13315,+,253,16,15,15.5,6.742967453
dsim_GLEANR_8748:1,chrX_Mrandom_637,7950,8028,+,79,162,161,161.5,225.0014525
dsim_GLEANR_8748:2,chrX_Mrandom_637,8090,8484,+,395,697,672,684.5,190.7287855
dsim_GLEANR_8749:1,chrX_Mrandom_637,9076,9218,+,143,491,501,496,381.7556958
dsim_GLEANR_8749:2,chrX_Mrandom_637,9663,9822,+,160,920,840,880,605.3444652
dsim_GLEANR_8751:1,chrX_Mrandom_647,6764,7210,+,447,90,87,88.5,21.7909234
dsim_GLEANR_8325:2,chrX_Mrandom_649,2417,2937,-,521,952,937,944.5,199.5281268
dsim_GLEANR_8325:1,chrX_Mrandom_649,3514,3667,-,154,398,392,395,282.3034991
dsim_GLEANR_8753:1,chrX_Mrandom_650,788,844,+,57,39,27,33,63.72047002
dsim_GLEANR_8753:2,chrX_Mrandom_650,909,1391,+,483,341,334,337.5,76.90711726
dsim_GLEANR_8324:3,chrX_Mrandom_650,1894,2238,-,345,234,243,238.5,76.08677468
dsim_GLEANR_8324:2,chrX_Mrandom_650,2502,2746,-,245,141,122,131.5,59.07443204
dsim_GLEANR_8324:1,chrX_Mrandom_650,2815,3004,-,190,111,112,111.5,64.58938552
dsim_GLEANR_8323:3,chrX_Mrandom_653,2471,2850,-,380,57,63,60,17.37831001
dsim_GLEANR_8323:2,chrX_Mrandom_653,3097,3199,-,103,8,10,9,9.617123013
dsim_GLEANR_8323:1,chrX_Mrandom_653,3456,3518,-,63,10,7,8.5,14.84971993
dsim_GLEANR_8755:1,chrX_Mrandom_657,3016,3477,+,462,42,34,38,9.052770436
dsim_GLEANR_8756:1,chrX_Mrandom_658,52,100,+,49,0,0,0,0
dsim_GLEANR_8756:2,chrX_Mrandom_658,773,979,+,207,0,0,0,0
dsim_GLEANR_8756:3,chrX_Mrandom_658,1245,1261,+,17,0,0,0,0
dsim_GLEANR_8321:2,chrX_Mrandom_660,1951,3317,-,1367,1,2,1.5,0.1207709913
dsim_GLEANR_8321:1,chrX_Mrandom_660,3660,3813,-,154,0,0,0,0
dsim_GLEANR_8757:1,chrX_Mrandom_662,2139,2197,+,59,16,18,17,31.7129612
dsim_GLEANR_8757:2,chrX_Mrandom_662,2268,2658,+,391,70,70,70,19.70430717
dsim_GLEANR_8757:3,chrX_Mrandom_662,2748,2880,+,133,10,7,8.5,7.03407786
dsim_GLEANR_8757:4,chrX_Mrandom_662,2943,3145,+,203,26,28,27,14.63887198
dsim_GLEANR_8757:5,chrX_Mrandom_662,3754,3972,+,219,75,68,71.5,35.93368972
dsim_GLEANR_8758:1,chrX_Mrandom_662,5129,5229,+,101,38,42,40,43.58916041
dsim_GLEANR_8758:2,chrX_Mrandom_662,5349,5909,+,561,282,272,277,54.34464977
dsim_GLEANR_8758:3,chrX_Mrandom_662,6025,6085,+,61,13,24,18.5,33.37965009
dsim_GLEANR_8319:5,chrX_Mrandom_663,476,813,-,338,11,7,9,2.930661747
dsim_GLEANR_8319:4,chrX_Mrandom_663,882,1377,-,496,8,7,7.5,1.664253478
dsim_GLEANR_8319:3,chrX_Mrandom_663,1438,2040,-,603,10,12,11,2.007776004
dsim_GLEANR_8319:2,chrX_Mrandom_663,2115,2270,-,156,1,0,0.5,0.3527648399
dsim_GLEANR_8319:1,chrX_Mrandom_663,2990,2995,-,6,0,0,0,0
dsim_GLEANR_8759:1,chrX_Mrandom_665,757,1135,+,379,10,13,11.5,3.339631254
dsim_GLEANR_8759:2,chrX_Mrandom_665,1188,1201,+,14,0,0,0,0
dsim_GLEANR_8760:1,chrX_Mrandom_667,487,537,+,51,1,0,0.5,1.079045393
dsim_GLEANR_8760:2,chrX_Mrandom_667,770,916,+,147,3,3,3,2.246176123
dsim_GLEANR_8762:1,chrX_Mrandom_671,2461,2940,+,480,6,7,6.5,1.490431448
dsim_GLEANR_8317:2,chrX_Mrandom_672,4520,4721,-,202,1,0,0.5,0.2724322526
dsim_GLEANR_8317:1,chrX_Mrandom_672,4886,5709,-,824,0,0,0,0
dsim_GLEANR_8763:1,chrX_Mrandom_672,8218,8388,+,171,0,0,0,0
dsim_GLEANR_8763:2,chrX_Mrandom_672,8517,9302,+,786,0,0,0,0
dsim_GLEANR_8764:1,chrX_Mrandom_672,13409,13415,+,7,0,0,0,0
dsim_GLEANR_8764:2,chrX_Mrandom_672,13695,14545,+,851,29,28,28.5,3.685998773
dsim_GLEANR_8766:1,chrX_Mrandom_674,720,1749,+,1030,64,68,66,7.052556876
dsim_GLEANR_8766:2,chrX_Mrandom_674,1982,2383,+,402,25,28,26.5,7.255372378
dsim_GLEANR_8766:3,chrX_Mrandom_674,2447,2627,+,181,10,5,7.5,4.560606217
dsim_GLEANR_8766:4,chrX_Mrandom_674,2696,3182,+,487,74,73,73.5,16.61109509
dsim_GLEANR_8316:4,chrX_Mrandom_674,4027,5523,-,1497,32,29,30.5,2.242424994
dsim_GLEANR_8316:3,chrX_Mrandom_674,5592,5976,-,385,1,2,1.5,0.4288154417
dsim_GLEANR_8316:2,chrX_Mrandom_674,6040,6099,-,60,0,0,0,0
dsim_GLEANR_8316:1,chrX_Mrandom_674,6170,6255,-,86,0,0,0,0
dsim_GLEANR_8767:1,chrX_Mrandom_674,6462,6491,+,30,1,0,0.5,1.834377167
dsim_GLEANR_8767:2,chrX_Mrandom_674,6695,7003,+,309,2,3,2.5,0.8904743531
dsim_GLEANR_8767:3,chrX_Mrandom_674,7066,7323,+,258,2,5,3.5,1.493097694
dsim_GLEANR_8312:3,chrX_Mrandom_685,321,490,-,170,179,181,180,116.5369024
dsim_GLEANR_8312:2,chrX_Mrandom_685,556,1496,-,941,656,631,643.5,75.26599621
dsim_GLEANR_8312:1,chrX_Mrandom_685,1559,2142,-,584,224,216,220,41.46194967
dsim_GLEANR_8313:1,chrX_Mrandom_685,2312,2818,-,507,166,168,167,36.25337124
dsim_GLEANR_8311:5,chrX_Mrandom_686,1241,1847,-,607,419,425,422,76.51800639
dsim_GLEANR_8311:4,chrX_Mrandom_686,1916,2048,-,133,22,19,20.5,16.96454072
dsim_GLEANR_8311:3,chrX_Mrandom_686,2111,2254,-,144,17,11,14,10.70053348
dsim_GLEANR_8311:2,chrX_Mrandom_686,2313,2670,-,358,80,80,80,24.59500113
dsim_GLEANR_8311:1,chrX_Mrandom_686,3333,3866,-,534,60,50,55,11.33603867
dsim_GLEANR_8310:4,chrX_Mrandom_686,3971,4008,-,38,1,4,2.5,7.240962503
dsim_GLEANR_8310:3,chrX_Mrandom_686,4194,4342,-,149,5,8,6.5,4.801389901
dsim_GLEANR_8310:2,chrX_Mrandom_686,5193,5266,-,74,0,0,0,0
dsim_GLEANR_8310:1,chrX_Mrandom_686,13542,13598,-,57,7,14,10.5,20.27469501
dsim_GLEANR_8773:1,chrX_Mrandom_687,306,438,+,133,828,789,808.5,669.0649352
dsim_GLEANR_8773:2,chrX_Mrandom_687,956,1113,+,158,238,270,254,176.9361268
dsim_GLEANR_8309:3,chrX_Mrandom_688,1158,1301,-,144,53,50,51.5,39.36267672
dsim_GLEANR_8309:2,chrX_Mrandom_688,1429,1880,-,452,245,251,248,60.38834569
dsim_GLEANR_8309:1,chrX_Mrandom_688,2662,2866,-,205,70,67,68.5,36.77702516
dsim_GLEANR_8308:2,chrX_Mrandom_688,8182,8412,-,231,17,12,14.5,6.908693228
dsim_GLEANR_8308:1,chrX_Mrandom_688,8480,8656,-,177,2,0,1,0.6218227686
dsim_GLEANR_8774:1,chrX_Mrandom_688,9071,9298,+,228,41,46,43.5,20.99879126
dsim_GLEANR_8774:2,chrX_Mrandom_688,9358,9882,+,525,104,100,102,21.38359669
dsim_GLEANR_8774:3,chrX_Mrandom_688,9948,10104,+,157,17,19,18,12.61864548
dsim_GLEANR_8774:4,chrX_Mrandom_688,10172,10356,+,185,19,18,18.5,11.006263
dsim_GLEANR_8307:1,chrX_Mrandom_689,189,371,-,183,75,75,75,45.10763526
dsim_GLEANR_8306:1,chrX_Mrandom_699,845,1066,-,222,0,0,0,0
dsim_GLEANR_8777:1,chrX_Mrandom_700,203,469,+,267,0,0,0,0
dsim_GLEANR_8777:2,chrX_Mrandom_700,546,710,+,165,0,0,0,0
dsim_GLEANR_8305:3,chrX_Mrandom_702,207,302,-,96,68,71,69.5,79.68075821
dsim_GLEANR_8305:2,chrX_Mrandom_702,2023,2201,-,179,16,19,17.5,10.76031299
dsim_GLEANR_8305:1,chrX_Mrandom_702,6463,7102,-,640,39,43,41,7.050887237
dsim_GLEANR_8304:3,chrX_Mrandom_705,931,996,-,66,31,23,27,45.02562138
dsim_GLEANR_8304:2,chrX_Mrandom_705,1059,1128,-,70,0,1,0.5,0.7861616431
dsim_GLEANR_8304:1,chrX_Mrandom_705,1197,1279,-,83,33,45,39,51.71617556
dsim_GLEANR_8303:3,chrX_Mrandom_706,885,993,-,109,2,3,2.5,2.524372249
dsim_GLEANR_8303:2,chrX_Mrandom_706,1053,1477,-,425,2,2,2,0.5179417884
dsim_GLEANR_8303:1,chrX_Mrandom_706,1500,1556,-,57,0,0,0,0
dsim_GLEANR_8302:1,chrX_Mrandom_708,6003,6761,-,759,9,11,10,1.450100528
dsim_GLEANR_8301:3,chrX_Mrandom_708,8043,8175,-,133,1,1,1,0.8275385717
dsim_GLEANR_8301:2,chrX_Mrandom_708,8235,8762,-,528,6,5,5.5,1.14648573
dsim_GLEANR_8301:1,chrX_Mrandom_708,8820,8830,-,11,0,0,0,0
dsim_GLEANR_8299:2,chrX_Mrandom_721,831,1105,-,275,0,0,0,0
dsim_GLEANR_8299:1,chrX_Mrandom_721,2935,3016,-,82,0,0,0,0
dsim_GLEANR_8297:3,chrX_Mrandom_729,1104,2653,-,1550,5,7,6,0.4260488905
dsim_GLEANR_8297:2,chrX_Mrandom_729,2728,2817,-,90,0,0,0,0
dsim_GLEANR_8297:1,chrX_Mrandom_729,2876,3011,-,136,0,0,0,0
dsim_GLEANR_8296:2,chrX_Mrandom_731,152,267,-,116,6,6,6,5.692894657
dsim_GLEANR_8296:1,chrX_Mrandom_731,582,777,-,196,7,5,6,3.369264185
dsim_GLEANR_8295:2,chrX_Mrandom_733,294,503,-,210,11,14,12.5,6.551347026
dsim_GLEANR_8295:1,chrX_Mrandom_733,579,791,-,213,19,22,20.5,10.59288223
dsim_GLEANR_8780:1,chrX_Mrandom_735,422,517,+,96,3,1,2,2.292971459
dsim_GLEANR_8780:2,chrX_Mrandom_735,835,1092,+,258,27,23,25,10.66498353
dsim_GLEANR_8780:3,chrX_Mrandom_735,1152,1391,+,240,21,24,22.5,10.31837157
dsim_GLEANR_8780:4,chrX_Mrandom_735,1455,1728,+,274,63,65,64,25.70805957
dsim_GLEANR_8780:5,chrX_Mrandom_735,9231,9493,+,263,30,31,30.5,12.76391717
dsim_GLEANR_8780:6,chrX_Mrandom_735,10707,10995,+,289,25,39,32,12.18686561
dsim_GLEANR_8780:7,chrX_Mrandom_735,11058,11403,+,346,40,39,39.5,12.56495343
dsim_GLEANR_8780:8,chrX_Mrandom_735,11470,11832,+,363,62,49,55.5,16.82775749
dsim_GLEANR_8780:9,chrX_Mrandom_735,11902,12218,+,317,57,57,57,19.79044136
dsim_GLEANR_8780:10,chrX_Mrandom_735,12285,12433,+,149,22,24,23,16.9895335
dsim_GLEANR_8780:11,chrX_Mrandom_735,12500,12733,+,234,130,130,130,61.14590558
dsim_GLEANR_8781:1,chrX_Mrandom_736,1293,1328,+,36,0,1,0.5,1.528647639
dsim_GLEANR_8781:2,chrX_Mrandom_736,2994,3066,+,73,12,8,10,15.07707261
dsim_GLEANR_8781:3,chrX_Mrandom_736,3143,3189,+,47,24,26,25,58.54395215
dsim_GLEANR_8781:4,chrX_Mrandom_736,5564,5719,+,156,122,127,124.5,87.83844513
dsim_GLEANR_8292:3,chrX_Mrandom_746,1122,1319,-,198,19,22,20.5,11.39537331
dsim_GLEANR_8292:2,chrX_Mrandom_746,1415,1579,-,165,13,10,11.5,7.671031791
dsim_GLEANR_8292:1,chrX_Mrandom_746,1642,1803,-,162,9,6,7.5,5.095492131
dsim_GLEANR_8783:1,chrX_Mrandom_754,797,1695,+,899,100,96,98,11.99792852
dsim_GLEANR_8783:2,chrX_Mrandom_754,1757,2354,+,598,111,112,111.5,20.52171112
dsim_GLEANR_8784:1,chrX_Mrandom_754,3746,3878,+,133,109,100,104.5,86.47778074
dsim_GLEANR_8784:2,chrX_Mrandom_754,3954,4009,+,56,6,4,5,9.827020539
dsim_GLEANR_8784:3,chrX_Mrandom_754,4100,4201,+,102,43,39,41,44.24086109
dsim_GLEANR_8784:4,chrX_Mrandom_754,4248,4358,+,111,82,97,89.5,88.74419269
dsim_GLEANR_8784:5,chrX_Mrandom_754,4423,4590,+,168,147,137,142,93.02912777
dsim_GLEANR_8290:2,chrX_Mrandom_754,4710,5171,-,462,72,80,76,18.10554087
dsim_GLEANR_8290:1,chrX_Mrandom_754,5255,5371,-,117,16,11,13.5,12.69953424
dsim_GLEANR_8785:1,chrX_Mrandom_755,3417,3602,+,186,20,17,18.5,10.94708955
dsim_GLEANR_8288:1,chrX_Mrandom_755,3679,4392,-,714,20,24,22,3.391285519
dsim_GLEANR_8786:1,chrX_Mrandom_756,4135,6554,+,2420,4,5,4.5,0.2046619154
dsim_GLEANR_8786:2,chrX_Mrandom_756,6867,6955,+,89,2,1,1.5,1.854988147
dsim_GLEANR_8786:3,chrX_Mrandom_756,7195,7262,+,68,0,0,0,0
dsim_GLEANR_8285:5,chrX_Mrandom_769,1844,2084,-,241,319,273,296,135.1806576
dsim_GLEANR_8285:4,chrX_Mrandom_769,4849,4900,-,52,13,8,10.5,22.22418491
dsim_GLEANR_8285:3,chrX_Mrandom_769,5094,5310,-,217,5,7,6,3.043206361
dsim_GLEANR_8285:2,chrX_Mrandom_769,5515,5688,-,174,7,8,7.5,4.744078881
dsim_GLEANR_8285:1,chrX_Mrandom_769,5769,5912,-,144,0,6,3,2.292971459
dsim_GLEANR_8791:1,chrX_Mrandom_770,3189,3267,+,79,1,0,0.5,0.6965989243
dsim_GLEANR_8791:2,chrX_Mrandom_770,9258,9385,+,128,1,2,1.5,1.289796446
dsim_GLEANR_8791:3,chrX_Mrandom_770,9612,9743,+,132,5,1,3,2.50142341
dsim_GLEANR_8284:2,chrX_Mrandom_773,8,61,-,54,0,1,0.5,1.019098426
dsim_GLEANR_8284:1,chrX_Mrandom_773,149,523,-,375,9,10,9.5,2.788253294
dsim_GLEANR_8792:1,chrX_Mrandom_774,2349,2719,+,371,6,3,4.5,1.334991469
dsim_GLEANR_8792:2,chrX_Mrandom_774,2779,2861,+,83,0,0,0,0
dsim_GLEANR_8792:3,chrX_Mrandom_774,2921,3123,+,203,2,5,3.5,1.897631552
dsim_GLEANR_8792:4,chrX_Mrandom_774,3193,3765,+,573,12,16,14,2.689139303
dsim_GLEANR_8792:5,chrX_Mrandom_774,3823,4131,+,309,9,9,9,3.205707671
dsim_GLEANR_8793:1,chrX_Mrandom_774,5707,5783,+,77,10,10,10,14.29384806
dsim_GLEANR_8793:2,chrX_Mrandom_774,5890,6061,+,172,13,14,13.5,8.63863666
dsim_GLEANR_8793:3,chrX_Mrandom_774,6131,6312,+,182,14,20,17,10.28057533
dsim_GLEANR_8793:4,chrX_Mrandom_774,6377,6534,+,158,15,16,15.5,10.79728333
dsim_GLEANR_8793:5,chrX_Mrandom_774,6881,7384,+,504,197,201,199,43.45726861
dsim_GLEANR_8793:6,chrX_Mrandom_774,7453,7674,+,222,68,66,67,33.21710006
dsim_GLEANR_8793:7,chrX_Mrandom_774,7742,7917,+,176,92,77,84.5,52.84256954
dsim_GLEANR_8794:1,chrX_Mrandom_776,64,532,+,469,65,61,63,14.78453239
dsim_GLEANR_8794:2,chrX_Mrandom_776,594,1186,+,593,111,116,113.5,21.06595027
dsim_GLEANR_8282:6,chrX_Mrandom_777,58,553,-,496,163,142,152.5,33.83982073
dsim_GLEANR_8282:5,chrX_Mrandom_777,626,1475,-,850,130,138,134,17.35104991
dsim_GLEANR_8282:4,chrX_Mrandom_777,1650,2059,-,410,23,27,25,6.711135978
dsim_GLEANR_8282:3,chrX_Mrandom_777,2137,2209,-,73,0,0,0,0
dsim_GLEANR_8282:2,chrX_Mrandom_777,2279,2392,-,114,2,3,2.5,2.413654168
dsim_GLEANR_8282:1,chrX_Mrandom_777,2467,2677,-,211,21,22,21.5,11.21491254
dsim_GLEANR_8795:1,chrX_Mrandom_777,5010,5210,+,201,2,3,2.5,1.368938185
dsim_GLEANR_8795:2,chrX_Mrandom_777,5271,5669,+,399,0,0,0,0
dsim_GLEANR_8795:3,chrX_Mrandom_777,5733,5876,+,144,3,4,3.5,2.675133369
dsim_GLEANR_8795:4,chrX_Mrandom_777,5946,6057,+,112,0,0,0,0
dsim_GLEANR_8795:5,chrX_Mrandom_777,6109,6242,+,134,4,0,2,1.642725821
dsim_GLEANR_8795:6,chrX_Mrandom_777,6292,6432,+,141,1,5,3,2.341758086
dsim_GLEANR_8795:7,chrX_Mrandom_777,6501,6680,+,180,1,1,1,0.6114590558
dsim_GLEANR_8795:8,chrX_Mrandom_777,6889,7629,+,741,46,45,45.5,6.758231669
dsim_GLEANR_8796:1,chrX_Mrandom_778,599,799,+,201,7,7,7,3.833026917
dsim_GLEANR_8796:2,chrX_Mrandom_778,858,962,+,105,1,0,0.5,0.5241077621
dsim_GLEANR_8796:3,chrX_Mrandom_778,1022,1165,+,144,3,2,2.5,1.910809549
dsim_GLEANR_8796:4,chrX_Mrandom_778,1228,1339,+,112,2,1,1.5,1.474053081
dsim_GLEANR_8796:5,chrX_Mrandom_778,1393,1526,+,134,1,3,2,1.642725821
dsim_GLEANR_8796:6,chrX_Mrandom_778,1582,1722,+,141,2,1,1.5,1.170879043
dsim_GLEANR_8796:7,chrX_Mrandom_778,1786,1968,+,183,2,1,1.5,0.9021527052
dsim_GLEANR_8796:8,chrX_Mrandom_778,2024,2497,+,474,33,30,31.5,7.314288705
dsim_GLEANR_8796:9,chrX_Mrandom_778,2590,2964,+,375,32,31,31.5,9.245260923
dsim_GLEANR_8797:1,chrX_Mrandom_785,11964,12001,+,38,0,0,0,0
dsim_GLEANR_8797:2,chrX_Mrandom_785,14387,14760,+,374,5,6,5.5,1.618568089
dsim_GLEANR_8797:3,chrX_Mrandom_785,14823,15472,+,650,14,16,15,2.539906847
dsim_GLEANR_8797:4,chrX_Mrandom_785,15529,16035,+,507,8,8,8,1.736688442
dsim_GLEANR_8797:5,chrX_Mrandom_785,16100,16264,+,165,2,2,2,1.334092485
dsim_GLEANR_8797:6,chrX_Mrandom_785,16319,18793,+,2475,402,398,400,17.7878998
dsim_GLEANR_8798:1,chrX_Mrandom_785,33654,33693,+,40,0,0,0,0
dsim_GLEANR_8798:2,chrX_Mrandom_785,34041,34251,+,211,0,0,0,0
dsim_GLEANR_8798:3,chrX_Mrandom_785,41413,41473,+,61,0,0,0,0
dsim_GLEANR_8799:1,chrX_Mrandom_785,44104,44490,+,387,721,715,718,204.1988847
dsim_GLEANR_8799:2,chrX_Mrandom_785,44659,44727,+,69,2,2,2,3.190221161
dsim_GLEANR_8799:3,chrX_Mrandom_785,46854,47422,+,569,1203,1233,1218,235.5997951
dsim_GLEANR_8799:4,chrX_Mrandom_785,47488,47937,+,450,1223,1194,1208.5,295.5793076
dsim_GLEANR_8799:5,chrX_Mrandom_785,47990,47999,+,10,0,0,0,0
dsim_GLEANR_8802:1,chrX_Mrandom_790,157,417,+,261,7,8,7.5,3.162719254
dsim_GLEANR_8279:1,chrX_Mrandom_790,1233,1694,-,462,519,505,512,121.9741701
dsim_GLEANR_8804:1,chrX_Mrandom_793,142,531,+,390,6,5,5.5,1.552165295
dsim_GLEANR_8804:2,chrX_Mrandom_793,586,1042,+,457,14,15,14.5,3.49214034
